timestamp,title,brand,description,initial_price,final_price,currency,availability,reviews_count,categories,asin,number_of_sellers,root_bs_rank,answered_questions,url,image_url,item_weight,rating,product_dimensions,seller_id,discount,model_number,manufacturer,department,plus_content,top_review,features,ingredients,bought_past_month,is_available,badge,discount_percentage,quality_score
2024-07-09 00:00:00.000,"Machine Washable Medallion Oriental Design Non-Slip Rubberback 5x7 Traditional Area Rug for Living Room, Bedroom, Kitchen, Dining Room, 5' x 6'6"", Red",Ottomanson,"Our Ottohome Collection boasts a wide array of rugs ranging from solid colors to unique prints and come in a wide range of shapes and sizes. Made in Turkey, these Polyamide rubber back rugs will provide style throughout your home while also keeping your family safe with its non-slip rubber backing. Our sleek and functional low pile will help you place these rugs in areas where it would otherwise be difficult. These Turkish rugs are made from quality materials that are family and pet friendly and perfect for high traffic areas of your home such as the living room, bathroom, kitchen, and hallways! Here at Ottomanson, our mission is to deliver the highest quality rugs possible at the most competitive rates!",479,345,INR,In Stock,14840,"['Home & Kitchen', 'Home Décor Products', 'Rugs, Pads & Protectors', 'Runners']",B00XQDCG1Y,1.0,28306.0,0,https://www.amazon.com/dp/B00XQDCG1Y?th=1&psc=1&currency=USD&language=en_GB,https://m.media-amazon.com/images/I/81GodsXo6gL._AC_SL1500_.jpg,3.583 kg,4.5,"78""L x 60""W",ATVPDKIKX0DER,28,OTH2210-5X7,Ottomanson,Home & Kitchen,True,"Very happy, the deep wine color is exactly the elegant settled look I was hoping for.And having a dog.. I feel good knowing it is washable.  Great product and happy with the price,the box it came in was a little large for it.. but what are you gonna do.","[""Nylon"",""Imported"",""[KEY ATTRIBUTES] Size 5' x 6'6\"" (5' x 7') | Thickness 0.2 in. | Color Red"",""[ULTRA THIN] A ultra thin pile thickness of 0.2 inches offers ideal functionality that is perfect for busy areas, underneath furniture, and in entryways as it will not obstruct doorways."",""[NONSLIP & STAIN RESISTANT] Made in Turkey with high quality and stain resistant Polyamide material; The rubber backing minimizes slipping; To ensure comfort and additional grip, a separate purchase of a rug pad is recommended"",""[TRENDY STYLE] This Colorful Oriental Heriz Design Area Rug features a vintage oriental heriz design with beige and black accents while also adding color and enhancing the look of your home; Its timeless design can be integrated into a variety of home décor styles"",""[KID & PET FRIENDLY] Safe for everyday high foot traffic areas and more resistant to life’s unpredictable messes from kid or pet activity""]",No Info available,50,True,,27.97494780793319,0.7413748858516176
2023-08-10 00:00:00.000,Wolverine Men's Overman Nano Toe 10 Inch Waterproof Contour Welt Work Boot,Wolverine,"Established in Rockford, Michigan in 1883, Wolverine is an iconic American brand that combines superior materials with timeless craftsmanship. Wolverine boots are built to withstand the toughest of environments and provide all day comfort. Today, Wolverine leads the industry with a relentless commitment to innovation and patented technologies including Wolverine Contour Welt, Wolverine MultiShox, Wolverine Durashocks, Wolverine DuraShocks SR and Wolverine Fusion.",16912,15346,INR,In Stock,589,"['Clothing, Shoes & Jewelry', 'Men', 'Uniforms, Work & Safety', 'Shoes', 'Work & Utility', 'Shoes']",B00U4ADYCM,1.0,307297.0,0,https://www.amazon.com/Wolverine-Overman-10-Waterproof-Contour/dp/B00U4ACAW2,https://m.media-amazon.com/images/I/914pvLd8qsL._AC_UY625_.jpg,No Info available,4.3,No Info available,A1K2YWZ25UMBAG,9,"OVERMAN NT 10"" WP CONTOUR WELT-M",Wolverine,"Clothing, Shoes & Jewelry",True,"I like how I know these boots are going to last longer than my older onesBut they fit rather strangely, I’m not sure if it’s the nano toe or the fact that they are new but there is a definitive restrictive notch around the middle of the boot that I feel might become an issue with comfort and wear.Maybe I need a size bigger but I don’t see how they actually fit it’s just the odd right “ring” around the middle of the boot I’m not liking",No Info available,No Info available,0,False,,9.259697256385998,0.4705640338734991
2024-04-15 00:00:00.000,"Bungee Boat Dock Line, Boat Rope Mooring Rope with Double 316 Stainless Steel Clips Accessories for Bass Boat, Jet Ski, Kayak, Pontoon, Watercraft, Waverunner, SeaDoo, Canoe,2Packs,4-6FT,Green",NIUTRIP,"316 Stainless Steel Clips Two durable 316 stainless steel clips at each end provide a quick and security docking, more convenient and time-saving. High Quality Materials High quality PP+PE braided shell and nylon bungee cord inside provide 2200lbs tensile strength, can be stretched from 4ft to 6ft to absorb the impact of tide or waves. Bright Color Bright colors make the dock line easily be seen in the water, two EVA floating foam buoys protect it from scratching.   More Options From the NIUTRIP Store : Dock line with stainless steel clip Dock line Snow Brush 60ft six riders boat tow rope Boat tube towable rope with quick connector 9-1/2ft boat tow harness for towing four riders Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Customer Reviews 4.7 out of 5 stars 282 4.6 out of 5 stars 195 3.5 out of 5 stars 6 4.3 out of 5 stars 10 4.8 out of 5 stars 17 4.1 out of 5 stars 23 Price $22.97$22.97 $17.97$17.97 $18.99$18.99 $38.00$38.00 $22.99$22.99 $25.67$25.67 Length 4-5.5FT 4-5.5FT Size Range 25-31IN 60FT 21-21/32IN 9-1/2FT",2512,1255,INR,In Stock,70,"['Sports & Outdoors', 'Sports', 'Boating & Sailing', 'Boating', 'Docking & Anchoring Equipment', 'Dock Lines & Rope']",B0B4WN4FT4,1.0,12651.0,0,https://www.amazon.com/Mooring-Stainless-Accessories-Watercraft-Waverunner/dp/B0B4WN4FT4?th=1&psc=1&currency=USD&language=en_GB,https://m.media-amazon.com/images/I/713P4c5DSUL.__AC_SX300_SY300_QL70_FMwebp_.jpg,0.499 kg,4.6,"48.82""L x 0.63""W",A1968ZRKH34QWP,50,N-dock line 2 hook 2 green,NIUTRIP,Sports & Outdoors,True,Just what I was looking for to quickly tie off my boat.,"[""Bright colors make the dock line easily be seen in the water, two EVA floating foam buoys protect it from scratching."",""Two durable 316 stainless steel clips at each end provide a quick and security docking, more convenient and time-saving than other ordinary dock lines."",""High quality PP+PE braided shell and bungee cord inside provide 2200lbs tensile strength, can be stretched from 4ft to 6ft to absorb the impact of tide or waves."",""Boat accessories must haves , suitable for Watercraft, SeaDoo, Kayak, Motorboats, Jet Ski, Pontoon, Honda Aquatrax, Wooden Boat, Yamaha WaveRunner, Bass Boat, Dinghies, and other water sports."",""Adapt to a variety of outdoor environments, prevent acid, alkali, corrosion, can be used for a long time. If you are dissatisfied with our products, you can return your order within 30 days for a full refund. If you encounter any problems, you can contact us with the contact button to send us an email. We will reply to you within 24 hours to solve your problem.""]",No Info available,50,True,,50.03980891719745,0.3363270555295548
2024-07-08 00:00:00.000,"Amana Tool - 1/8 Dia Spring Collets ER20 (CO-272), Industrial Grade",Amana Tool,"U.S.A. Corporate headquarters and warehouse, located in new York, devotion to consistently providing the highest quality and a commitment to offer the highest consistent quality and innovative products, solutions for manufacturers, fabricators, display and cabinet professionals, industrial grade tools.",203,203,INR,In Stock,70,"['Tools & Home Improvement', 'Power & Hand Tools', 'Power Tool Parts & Accessories', 'Router Parts & Accessories', 'Collets']",B00ECBYRCK,1.0,130580.0,0,https://www.amazon.com/dp/B00ECBYRCK?th=1&psc=1&currency=USD&language=en_GB,https://m.media-amazon.com/images/I/41iCQ52DfHL._AC_.jpg,0.000 kg,4.8,5.28 x 2.01 x 1.93 inches,A3351LRKCGV34N,0,CO-272,Amana Tool,Tools & Home Improvement,True,My spindle came with a .25 collet but would not let the bit go all the way in. This one is working great and now chuck the bits where they need to be chucked.5 stars for this product.,"[""Devotion to consistently providing the highest quality"",""Solutions for manufacturers, fabricators, display and cabinet professionals"",""U.S.A. Corporate headquarters and warehouse, located in new York"",""Commitment to offer the highest consistent quality and innovative products"",""Industrial grade""]",No Info available,0,True,,0.0,0.3509499709873616
2024-01-15 00:00:00.000,"Hunky Dory 10ml Transparent Plastic Unbreakable Bottles Empty Refillable Essential Oil Roll-on Bottles Cosmetic Sample Storage Container Vial with Roller Ball for Essential Oil,Perfume (Pack of 3)",Hunky Dory,"HUNKY DORY Transparent Plastic Roll-On Bottles   This roller bottles set is leak-proof designed, so the black lids is maybe a little tight for the bottles. To protect your precious essential oils, please kindly use more strength to screw it on tightly. ABOUT OUR PRODUCT       · 100% Leak Proof The tightness of the insert prevents any leakage while the roller ball makes it easy to apply the oil evenly, no more rollers getting stuck or falling out. The screw thread finish roller bottles for oils mouth matched with the cap, which fits tightly and can effectively prevent any leakage. · Premium Quality The Glass Roll-on Bottles are made of corrosion-resistant glass which are thick, smooth and protect essential oil from harmful UV rays to avoid rapid volatilization. · Portable and Convenient 10 ml per bottle. Perfect for travel, and conveniently fitting in your purse. The capacity allows you to store essential oil, essence, perfume or any other liquids meet your needs of daily care for eyes, faces and body.",299,99,INR,In stock,9,"['Beauty', 'Tools & Accessories', 'Refillable Perfume Bottles']",B0992PFXLR,1.0,77969.0,0,https://www.amazon.in/Hunky-Dory-Transparent-Unbreakable-Refillable/dp/B0992PFXLR?th=1&psc=1&currency=USD&language=en_GB,https://m.media-amazon.com/images/I/21undNs5hdL._SY300_SX300_QL70_FMwebp_.jpg,0.299 kg,3.4,15 x 11 x 5 cm; 299 Grams,ASYB7ZTM6E50E,67,No Info available,Hunky Dory,Beauty,True,"They helped in carrying oils comfortably in bags, its size and leak proof design comforts you to use in travels. Only problem is over priced.","[""1. Hunky Dory 10ml Transparent Plastic Unbreakable Roller Bottles Empty Refillable Essential Oil Roll-on Bottles Cosmetic Sample Storage Container Vial with Glass Roller Ball for Essential Oil Aromatherapy Perfume Eye Essence"",""2. Refillable, Reusable, High Quality Roll on Bottles For Essential Oil Blends DIY Perfume Cosmetics Beauty Products Ideal for Storage & Travel Content"",""3. Wash All Containers, Jars, Bottles & Vials thoroughly before every use."",""4. Refillable Empty Attar Perfume bottles"",""5. Bottle SIze 10ml""]",plastic,0,False,,66.88963210702342,0.1342813999757078
2023-08-25 00:00:00.000,"NAACOO Tapping Block, Flooring Tools - Tapping Block for Vinyl Plank Flooring, Install Flooring Tapping Block with Big Handle, Lengthen Floor Tools, Need Use with Hammer",NAACOO,"About this item ⚒【What Tapping Block Does】Joins flooring planks without damaging the floor. Close gaps during flooring installation with the Lengthen Flooring Tapping Block. Simply place against the edge of a laminate or hardwood flooring plank, then tap with a hammer for perfectly tight floorboards. Great for closing gaps between longer flooring planks. ⚒【Our Unique Point】LARGE HANDLE DESIGN - Easy to grip handle. Will is not hit your hand when using a hammer. Comfortable Handle Easier to exert force. All MADE FROM NYLON - Nylon integrally formed. The hardest plastic in the world. long-lasting durability. SCREW EMBEDDED DESIGN - Screw Built-in, Not hurt floor. Ergonomic handle is made for quick and easy placement during installation. ⚒【Use Attention】Protects the tongues and edges of your flooring. Tapping with a soft head mallet only, never with a metal hammer, this tapping block protects your flooring tongues or edges from damage during installation, allowing you to gently set each plank into the groove of the adjacent plank. ⚒【Lengthened Tapping Block】This professional tapping block prevents damage when seating delicate tongue and groove flooring. Unique combination edge design for use with most types of flooring. Block dimensions: 12in x 2-3/4in. Installer designed has extra length for longer planks. Lightweight, must-have tool for easier flooring installations. ⚒【Satisfied or Get Full Refund】We make it our commitment to provide total customer satisfaction with all of our tools. If for any reason you're are not completely satisfied, simply contact us and enjoy A COMPLETE REFUND! No questions! Furthermore, we offer a lifetime warranty against manufacturing defects. › See more product details",1733,1386,INR,In Stock,347,"['Tools & Home Improvement', 'Building Supplies', 'Building Materials', 'Flooring', 'Flooring Materials', 'Hardwood Flooring']",B0BX3P7N44,1.0,54942.0,0,https://www.amazon.com/NAACOO-Tapping-block/dp/B0BX3P7N44,https://m.media-amazon.com/images/I/61uoQ2NW9oL.__AC_SX300_SY300_QL70_ML2_.jpg,0.621 kg,4.2,12.13 x 3.5 x 2.99 inches,A2CFFHGHZ3ZRFJ,20,1,NACOO,Tools & Home Improvement,False,This is a great buy.  Easy to use and extremely durable. It makes the vinyl and wood tiles easy to place.  I am extremely pleased with how well it is made.  The handle is easy to hold and made well. I recommend this tool for anyone who does flooring or has a flooring project.  It is well worth the money.,"[""⚒【What Tapping Block Does】Joins flooring planks without damaging the floor. Close gaps during flooring installation with the Lengthen Flooring Tapping Block. Simply place against the edge of a laminate or hardwood flooring plank, then tap with a hammer for perfectly tight floorboards. Great for closing gaps between longer flooring planks."",""⚒【Our Unique Point】LARGE HANDLE DESIGN - Easy to grip handle. Will is not hit your hand when using a hammer. Comfortable Handle Easier to exert force. All MADE FROM NYLON - Nylon integrally formed. The hardest plastic in the world. long-lasting durability. SCREW EMBEDDED DESIGN - Screw Built-in, Not hurt floor. Ergonomic handle is made for quick and easy placement during installation."",""⚒【Use Attention】Protects the tongues and edges of your flooring. Tapping with a soft head mallet only, never with a metal hammer, this tapping block protects your flooring tongues or edges from damage during installation, allowing you to gently set each plank into the groove of the adjacent plank."",""⚒【Lengthened Tapping Block】This professional tapping block prevents damage when seating delicate tongue and groove flooring. Unique combination edge design for use with most types of flooring. Block dimensions 12in x 2-3/4in. Installer designed has extra length for longer planks. Lightweight, must-have tool for easier flooring installations."",""⚒【Satisfied or Get Full Refund】We make it our commitment to provide total customer satisfaction with all of our tools. If for any reason you're are not completely satisfied, simply contact us and enjoy A COMPLETE REFUND! No questions! Furthermore, we offer a lifetime warranty against manufacturing defects.""]",No Info available,0,False,,20.023081361800347,0.42158959997372375
2024-04-28 00:00:00.000,"Rely+ White Candle Holder Set of 2 - Decorative Taper Candles for Candlesticks - Candle Stick Candle Holder -Candlestick Holders for Taper Candles - Modern Candle Holders for Dinner, Party",RELY+ SMART GLOBAL SUPPLIES,"Rely+ Set of 2 Candle Holders Elegant candlestick holders for taper candles, a product of artisanal craftsmanship.Artisan-designed candlestick holders for dining tables, centerpieces, weddings, and more.Precision-crafted from high-quality materials for durability and easy maintenancePerfect for dining tables, centerpieces, weddings, fireplaces, parties, and Halloween. Previous page Rely+ Set of 2 Tapered Candle Holders Illuminate your space with elegance. Discover our Tapered Candle Holders. Rely+ Set of 2 Tapered Candlestick Holders Elevate Your Ambiance The Ultimate Tapered Candle Holder Collection Rely+ Set of 2 Tapered Candlestick Holders Light Up Your Life with Our Stylish Tapered Candle Holders. Rely+ Set of 2 Tapered Candlestick Holders Sophisticated Tapered Candle Holders Next page 1 White Candle Holders 2 Black Candle Holder 3 Silver Candle Holders 4 Gold Candle Holders What material is the candle holder made of? The candle holder is made of high-quality, sturdy metal, ensuring durability and longevity. Which candle can be used for this candle holder? Taper candles, which are between 3/4 to 5/6 inches thick. Can these candelabra candle holders be used for special occasions and everyday décor? Absolutely! These candle holders are versatile and suitable for various occasions. They can be a stunning centerpiece for special events such as weddings, dinner parties, and holidays, as well as an elegant addition to your everyday home décor. Is the candle holder suitable for outdoor use? Yes, as per the user's choice, these candle holders can be used anywhere. Do the candle holders come with candles included? No, the candle holders do not come with candles included. Candle Holders Collections Set of 2 Candle Holders Add to Cart Set of 2 Candle Holders Add to Cart Set of 2 Candle Holders Add to Cart Set of 2 Candle Holders Add to Cart Set of 3 Candle Holders Add to Cart Candelabra Candle Holder Add to Cart Candelabra Candle Holder Add to Cart Customer Reviews 4.4 out of 5 stars 321 4.4 out of 5 stars 321 4.4 out of 5 stars 321 4.4 out of 5 stars 321 4.5 out of 5 stars 138 4.2 out of 5 stars 512 4.2 out of 5 stars 512 Price $11.99$11.99 $11.99$11.99 $11.99$11.99 $8.39$8.39 $21.99$21.99 $15.98$15.98 $13.99$13.99 Color Gold Black White Silver White Glossy Black Matte Black Matte Material Sturdy Metal Sturdy Metal Sturdy Metal Sturdy Metal Sturdy Metal Sturdy Metal Sturdy Metal No of Pcs 2 2 2 2 3 1 1 Mounting Type Tabletop Tabletop Tabletop Tabletop Tabletop Tabletop Tabletop Material Metal Metal Metal Metal Metal Metal Metal",103,1039,INR,In Stock,321,"['Home & Kitchen', 'Home Décor Products', 'Candles & Holders', 'Candleholders', 'Candlestick Holders']",B097Q4B1N2,1.0,119356.0,0,https://www.amazon.com/dp/B097Q4B1N2?th=1&psc=1&currency=USD&language=en_GB,https://m.media-amazon.com/images/I/51+VYOEdsyL._AC_SY300_SX300_.jpg,0.140 kg,4.4,"2.75""L x 2.75""W x 3.15""H",A1CQHH7WG9YK4P,45,6116-17-18-44-Mini,Clips,Home & Kitchen,True,These are exactly when I was looking for. Small and subtle. Hold a standard tapered candle. Price was good.,"[""🌷LIGHT UP YOUR HOME WITH TAPER CANDLE HOLDERS The elegant & beautiful candlestick holders set of 2 white taper candle holders will make it a magnificent addition to any living space. The craftsmanship of white candle holders piece will add class to usability."",""🌹TAPER CANDLE HOLDERS HANDCRAFTED BY A FAMILY OF VILLAGE ARTISANS Each piece of the metal candle holder is unique. Handcrafted from a sturdy durable metal candle stand. The white candlesticks finish eliminates rust and corrosion. Looks new – year after year. A Felted base protects surfaces."",""🥀MODERN CANDLESTICK HOLDERS FOR GIFT; Black felt with strong adhesive at the base of the candlestand isolate the metal white taper candle holder from the furniture and eliminate friction and damage. Ornaments for birthday, wedding, candlelight dinner, dining room, living rooms, parlor, study and bar. Great choice for celebrating, day of commemoration, creating atmosphere, housewarming gift, nice metal candelabra."",""🌺CHRISTMAS CANDLESTICK HOLDERS 3.15\""(H) X 2.75\""(W). Made from high quality durable metal candle holders decorative. Use it on a coffee table, centerpiece, bookshelf, house, or office. Works well with a taper candle. ( Candles Are Not Included )"",""🌸CANDLESTICK HOLDERS BULK Rely+ is committed to giving 100% Satisfaction to our customers and the best possible experience. If you have concerns related to our products, please feel free to contact us.""]",No Info available,50,True,,0.0,0.43580498485585495
2023-08-25 00:00:00.000,Alleson Ahtletic Boys' Youth Elastic Bottom Baseball Pant,Alleson Athletic,"Durable 100% double knit polyester baseball pant with double knee construction. Five pro style belt loops with zipper fly and two snap closure. Two double welted set-in back pockets. 2.5"" elastic waistband. Youth inseams: XS(18""), S(20""), M(22""), L(23""), XL(24"").",2029,1523,INR,In Stock,304,"['Clothing, Shoes & Jewelry', 'Sport Specific Clothing', 'Baseball', 'Boys', 'Pants']",B076BP7CBZ,8.0,76253.0,0,https://www.amazon.com/Alleson-Ahtletic-Elastic-Bottom-Baseball/dp/B076BP7CBZ,https://m.media-amazon.com/images/I/71cLmLAm+jL._AC_SY445_SX342_.jpg,No Info available,4.2,No Info available,ATVPDKIKX0DER,25,605PY,Alleson Athletic (Sports),"Clothing, Shoes & Jewelry",True,I bought these for my son. He usually wears 16 husky in jeans. I bought him XL in these and they fit great. The quality seems to be good as well.,"[""100% Polyester"",""Imported"",""Zipper closure"",""Machine Wash"",""100% double knit 12 oz. Polyester"",""Double knee construction"",""Five pro-style belt loops"",""Zipper fly, two snap closure"",""Available in sizes ax's-xl""]",No Info available,0,False,,24.938393297190732,0.4120882628308917
2023-08-25 00:00:00.000,"Streetwise Ladies Choice 21 Million Volt Rechargeable Stun Gun with Alarm and Flashlight, Pink Stripe",Streetwise Security,"Designed for women: When it comes to personal protection, one size does not fit all. The Ladies' Choice is made with a narrow width and smaller finger indentions to fit comfortably in a woman's hand. The length was also increased to give you an extended reach and keep the electricity at a safe distance away from your hand. Squeeze and Stun technology: When it comes to protecting yourself, saving seconds can save your life! Even in a panic situation, the stun gun can be activated quickly and easily by simply squeezing it. This new technology saves you valuable time by not having to fumble around for the right button to push and your tight grip around the unit prevents it from being knocked out of your hand. Lifetime Warranty: The Ladies’ Choice 21,000,000 is made by Streetwise Security Products-the leader in the personal protection industry and comes with a lifetime warranty. See the enclosed instruction manual for complete details. Much More and see the Bundle Package Offer and Save",1993,1699,INR,In Stock,618,"['Sports & Outdoors', 'Hunting & Fishing', 'Tactical & Personal Defense', 'Personal Defense Equipment', 'Stun Guns']",B073C9VDJR,3.0,293006.0,0,https://www.amazon.com/StreetWise-Ladies-Million-Rechargeable-Flashlight/dp/B073C9VDJR,https://m.media-amazon.com/images/I/71k6BoC5XOL.__AC_SY300_SX300_QL70_FMwebp_.jpg,0.000 kg,4.4,6.42 x 2.91 x 1.97 inches,ATVPDKIKX0DER,15,No Info available,Streetwise Security,Sports & Outdoors,True,"I love this product. It is exactly how it was described. Very easy to use. Love that it self charges by plugging it into any outlet. No need for yet another usb cable. It’s a great item. I feel much safer with it on me. The only reason I didn’t give 5 stars is because I think it would be better if you could use the flashlight and the alarm at the same time. Instead, it’s the alarm and taser that work at the same time. It would be better if the flashlight worked with the alarm and the taser. Overall I am very happy with my purchase and I do recommend this item.","[""⚡ RELIABLE SELF DEFENSE Streetwise Security is the leading manufacturer of self defense items for women. An electroshock gun so powerful just test firing this unit into the air is often enough to stop an attacker. Designed using real feedback from women, just squeeze the unit to activate this lady stun gun."",""⚡ BRIGHT LED FLASHLIGHT No women protection self defense kit is complete without light. The LED flashlight provides a convenient source of light whenever you need it and eliminates the need to carry a heavy, bulky flashlight. This all-in-1 unit ensures reliable safety for women even in the dark."",""⚡ LOUD ALARM This stun gun for women provides a variety of options. If you can't reach an attacker to stun them, trigger the blaring alarm to scare them off and call for help. Any personal protection devices for women should give you options for any situation. That's why Streetwise Security Products promises the best affordable self defense kit. And you'll always stun in style with this pink stun gun for women."",""⚡ BUILT-IN CHARGER With any handheld stun gun for women, you need a reliable charger. That's why this unit comes with a built-in wall charger. No need to keep track of USB cords or wall blocks, just plug the unit into an outlet to charge so you can stay ready with the best self defense products and self protection devices for women."",""⚡ HOLSTER INCLUDED This self protection device comes with a high-quality stun gun pouch. Attach it to your belt, or clip it to your purse or backpack. Wherever you need to go, your your women self defense kit has you covered.""]",No Info available,0,False,,14.751630707476165,0.48512863707584125
2024-07-08 00:00:00.000,16 Pcs Liners Mats for Shelves EVA Fridge Mats Liners Washable Fridge Covers Pads Liners for Glass Shelf Cupboard Cabinet Drawer Table Placemats Refrigerator Accessories (5 Color Mixed),Xgunion,"Multi-functional of the Refrigerator liners Using these flexible fridge mats liners washable keeps your home,kitchen,office flawless and well ordered,say goodbye to messy   5 Colors of Fridge Liners Mats Can Light Up Your Kitchen and Enough Quantity Meet Your Needs       Easy to Clean You can wipe with cloth or rinse by water directly Easy to Use Place the smooth side down and the dotted side up Save you the time and effort Refrigerator shelf liners for glass shelves,no need to worry about the difficulty of cleaning up after spilling milk         Drawer Mat Keep the drawer clean and tidy Cabinet Mat Great to decor and organize your kitchen and home Placemat Prevent table from scratches and look more tidy Refrigerator Liner Keep vegetables and fruits fresh   Just Open Your Mind and Trim the Mat of Any Shape You Need     Practical Fridge Mats Liners Washable Our fridge liner is a must have refrigerator accessories for any RV, home or kitchen.Perfect to keep clean and tidy",103,865,INR,In Stock,1136,"['Home & Kitchen', 'Kitchen & Dining', 'Storage & Organization', 'Racks & Holders', 'Cabinet & Drawer Organization', 'Shelf Liners']",B0BMQ3DP3Y,1.0,5020.0,0,https://www.amazon.com/dp/B0BMQ3DP3Y?th=1&psc=1&currency=USD&language=en_GB,https://m.media-amazon.com/images/I/810xi3sh2aL._AC_SL1500_.jpg,0.649 kg,4.4,"17.7""L x 11.5""W",A3P3RK2BLPB74R,17,Xgunion-18,Xgunion,Home & Kitchen,True,These liners help keep refrigerator shelves clean and tidy. They allow me to wipe down spills without having to clean the entire space. Very convenient and affordable.,"[""【GREAT VALUE PACK】Our fridge liners and mats washable include 4 white,3 grey,3 green ,3 red and 3 blue mats. These refrigerator liners can not only meet your daily use and sharing demands, but you can also classify these exquisite colors and cultivate the habit of kids to put things back in place"",""【FLEXIBLE & CUTTABLE SIZE】The size of 16-pack refrigerator mats is 17.7″ x 11.5″,which is suitable for most standard fridges. But for larger refrigerators,2 fridge mats are required. Of course, you can easily cut the size of fridge shelf liners according to the actual size"",""【PREMIUM MATERIAL】 Our refrigerator shelf mat liners are made of high-quality EVA material, which is BPA free and safe to contact with food directly. The fridge liner is a must have refrigerator accessories for any RV, home or kitchen, You can use it without worrying about any harm"",""【MULTIPURPOSE】Refrigerator shelf liners for glass shelves can not only be used to keep the inside of the refrigerator clean and tidy, but also an essential home kitchen gadgets accessories. Such as a shelf liner, cabinet liner, drawer liner, placemat, table mats, Coasters, desk mat, which is convenient and beautiful"",""【ANTI-SLIP & EASY TO CLEAN】Each refrigerator pad with convex dot design on top side prevents sliding while bottom is smooth pattern can well grasp the shelf. The refrigerator pad can be cleaned and reused, just use towel to wipe or rinse it with water, fast to dry""]",No Info available,600,True,,0.0,0.5310176147147733
2023-08-23 00:00:00.000,PrelerDIY Black Sweet Cherry Lunch Box Insulated Meal Bag Lunch Bag Reusable Snack Bag Food Container For Boys Girls Men Women School Work Travel Picnic,PrelerDIY,"Feature: - This lightweight, durable and compact insulated lunch bag, with beautiful shape and artful design, a fashionable way to carry daily lunch, sandwich, salad, fruit, snacks, drinks for travel, picnic, work, office and school. - Multifunctional, smooth zipper closure and opens, soft and gentle top handle, convenient front pouch, easy to clean. - It is the perfectly modern, money-saving alternative to the traditional brown paper sack or picnic basket. Specification: Material: polyester Lining: aluminum foil Lunch Size: 22*20*12cm (8.5*8*5 inches) Front Pouch Size: 8*5cm (3.*2 inches ) Color: custom patterns Open the way: zipper Structure: main pocket, front pouch Style: portable snack bag / lunch bag Note: - Please allow 1-3cm (0.39-1.18 inches) size inaccuracy due to hand measurement, thanks. - The actual color may slightly vary from the picture owing to lighting effects and monitor settings, please understanding. - Should you have any question, please feel free to contact us, 24h online service give you the most satisfactory reply.",1637,1550,INR,In Stock,187,"['Home & Kitchen', 'Kitchen & Dining', 'Storage & Organization', 'Travel & To-Go Food Containers', 'Lunch Bags']",B07WSMJ7K9,2.0,155750.0,0,https://www.amazon.com/PrelerDIY-Cherry-Insulated-Reusable-Container/dp/B07WSMJ7K9,https://m.media-amazon.com/images/I/61H-4lrowmL.__AC_SX300_SY300_QL70_FMwebp_.jpg,0.119 kg,4.5,"8.5""L x 5""W x 8""H",AVY3N89RC8MI9,5,FMZ-#45DQn6k5B6oDKPU-901,PrelerDIY,Home & Kitchen,False,It’s cute and perfect for lunch or keeping something cold for a short time. It also is perfect for a project bag. Love the cherries!,"[""Portable insulated lunch bag for daily lunch or snack time, 22*20*12cm (8.5*8*5 inches), keeps your food fresh and safe for longer than plastic lunch boxes or paper lunch bags, enough room for lunch, sandwich, salad, fruit, snacks, drinks etc."",""Variety cute pattern lunch box, comfortable carry handle and convenient front pouch for small stuff, with easy-open zipper ensures your bag can be open and close smoothly, neat stitching make the lunch tote sturdy."",""Made of superior eco-friendly polyester and aluminum foil material, durable and reusable, this lunch bag can keep your food insulated for 2 to 5 hours. Good insulation and frozen with ice pack will taste better and fresh longer. The small size can easily fit into backpack, handbag, or briefcase etc."",""Waterproof, moisture proof, breathable and wear resistant. A perfect front pouch for putting your utensils, napkins, keys, small change, cards and other small stuffs. Easy to clean, machine washable, durable and long last, you will certainly find great use in this versatile lunch bag."",""Black Sweet Cherry Tropical Fruit Theme. Funny, cute, vivid, creative patterns, can be as a lunch bag, picnic bag, snack bag, tote bag, messenger bag, shopping bag, etc. Suitable for all age groups, ideal bag for shopping trips, lazy days out, school, office, gym etc.""]",No Info available,0,False,,5.31459987782529,0.40417557321821235
